account_id,username,platform,follower_count,posts_per_week,engagement_rate,ad_spend_(usd),conversion_rate,campaign_reach,follower_category,engagement_level,posting_intensity
8081,aliciajohns,Twitter,738892,5,0.0642,857.28,0.0361,24644,Large,Low,Medium
8082,toddbryan,Facebook,729992,7,0.0856,474.87,0.0321,4728,Large,Medium,High
8083,cameron78,Facebook,844746,3,0.0986,722.82,0.0174,40463,Large,Medium,Low
8084,gregoryrodriguez,Twitter,31052,1,0.102,269.91,0.0227,2100,Small,High,Low
8085,hdavis,Instagram,842288,4,0.0642,363.0,0.0276,3303,Large,Low,Medium
8086,salazargarrett,Instagram,72372,2,0.0834,496.72,0.0478,39587,Small,Low,Low
8087,vincentwang,Twitter,147562,7,0.0642,281.4,0.0496,7985,Small,Low,High
8088,gtorres,LinkedIn,954718,2,0.0642,238.74,0.0239,26491,Large,Low,Low
8089,robinsonmark,Facebook,552124,3,0.102,222.59,0.0456,36276,Medium,High,Low
8090,michael55,Twitter,727610,2,0.0986,814.78,0.0258,12136,Large,Medium,Low
8091,smithdanielle,TikTok,259208,7,0.102,683.43,0.0458,39858,Small,High,High
8092,thompsonlisa,Twitter,308927,1,0.0642,331.37,0.0338,49317,Small,Low,Low
8093,michael65,TikTok,792101,7,0.0986,689.23,0.0362,20624,Large,Medium,High
8094,zhobbs,Twitter,954932,2,0.0834,683.21,0.0274,36305,Large,Low,Low
8095,rachelfisher,Instagram,616184,2,0.0642,797.64,0.0274,25004,Medium,Low,Low
8096,aliciajohns,LinkedIn,758083,2,0.0834,485.02,0.0335,33929,Large,Low,Low
8097,thomas49,Twitter,77854,1,0.0986,143.55,0.0136,13897,Small,Medium,Low
8098,leahcarter,TikTok,346294,5,0.0642,129.24,0.0427,2036,Medium,Low,Medium
8099,erin92,LinkedIn,345746,7,0.0856,352.46,0.0145,10252,Medium,Medium,High
8100,sarahowen,LinkedIn,258746,6,0.0986,878.68,0.0181,12718,Small,Medium,High
8101,ysmith,Facebook,691011,4,0.0834,938.02,0.0282,20079,Large,Low,Medium
8102,mary46,Instagram,666057,3,0.0642,330.06,0.0283,12797,Medium,Low,Low
8103,sharris,Twitter,260255,3,0.0642,824.16,0.0273,17837,Small,Low,Low
8104,brian06,LinkedIn,764599,3,0.0856,985.46,0.0123,22935,Large,Medium,Low
8105,plindsey,Twitter,891995,3,0.0986,584.37,0.0325,39683,Large,Medium,Low
8106,elizabethcombs,Twitter,122160,6,0.0986,972.33,0.0248,39874,Small,Medium,High
8107,nturner,Twitter,916734,1,0.0642,991.41,0.019,6896,Large,Low,Low
8108,alvarezdanielle,Instagram,614791,3,0.0856,452.91,0.0186,47216,Medium,Medium,Low
8109,vday,Facebook,579969,5,0.0986,514.6,0.0429,26400,Medium,Medium,Medium
8110,mackeric,TikTok,919117,6,0.0856,875.2,0.0178,10587,Large,Medium,High
8111,davidanderson,LinkedIn,143773,3,0.0642,336.2,0.0418,37874,Small,Low,Low
8112,valentinetammy,LinkedIn,755683,1,0.0642,924.61,0.0409,21495,Large,Low,Low
8113,daniellelamb,Twitter,964916,4,0.0834,153.65,0.0143,12262,Large,Low,Medium
8114,andersonjuan,Facebook,567853,1,0.0642,394.17,0.049,3549,Medium,Low,Low
8115,lancerios,TikTok,806925,6,0.0856,694.28,0.0427,9642,Large,Medium,High
8116,hardyjames,Instagram,205905,3,0.0642,865.43,0.0461,23527,Small,Low,Low
8117,marycrawford,Twitter,975416,1,0.0642,153.65,0.038,21362,Large,Low,Low
8118,keithkeith,TikTok,696694,6,0.102,129.94,0.0301,43726,Large,High,High
8119,gsharp,Twitter,84425,4,0.0642,82.89,0.0267,25333,Small,Low,Medium
8120,skinnerjacob,Facebook,355930,6,0.0642,390.54,0.0418,41655,Medium,Low,High
8121,hbarnes,LinkedIn,977929,1,0.0856,671.12,0.042,22129,Large,Medium,Low
8122,hannah30,TikTok,298712,4,0.0834,614.04,0.0375,6276,Small,Low,Medium
8123,travis06,TikTok,386866,6,0.0642,182.74,0.0493,18465,Medium,Low,High
8124,jeffreysalazar,Facebook,492459,2,0.0642,934.87,0.0108,36355,Medium,Low,Low
8125,michael40,Instagram,785170,1,0.0856,955.85,0.0144,10541,Large,Medium,Low
8126,perezbobby,Facebook,112113,4,0.0986,238.51,0.0486,25036,Small,Medium,Medium
8127,megan48,Twitter,891158,3,0.0986,841.85,0.0457,43828,Large,Medium,Low
8128,jaimeedwards,LinkedIn,167045,2,0.102,612.01,0.0448,38718,Small,High,Low
8129,danielanderson,Instagram,282119,6,0.0642,281.4,0.0209,24951,Small,Low,High
8130,nelsonalfred,LinkedIn,522766,7,0.0856,880.42,0.0483,16008,Medium,Medium,High
8131,fowlermichael,LinkedIn,262979,3,0.0642,353.04,0.0341,3704,Small,Low,Low
8132,conradlaura,Facebook,833357,5,0.0834,555.48,0.0103,42225,Large,Low,Medium
8133,amyperez,Facebook,940663,5,0.102,394.17,0.019,16325,Large,High,Medium
8134,ewalters,TikTok,407858,6,0.0834,277.01,0.0306,46632,Medium,Low,High
8135,douglasalice,LinkedIn,39787,5,0.0986,614.22,0.0208,40907,Small,Medium,Medium
8136,richardmiller,TikTok,598343,6,0.0834,972.33,0.0321,9526,Medium,Low,High
8137,william00,Twitter,555920,4,0.102,194.55,0.0106,39086,Medium,High,Medium
8138,kayla25,LinkedIn,485710,6,0.0642,962.84,0.0431,26644,Medium,Low,High
8139,robinsonsandra,TikTok,922521,4,0.0856,244.21,0.0475,49719,Large,Medium,Medium
8140,brenda85,TikTok,194048,7,0.0856,338.05,0.0329,46773,Small,Medium,High
8141,matthew40,LinkedIn,186374,3,0.0856,754.87,0.0247,46547,Small,Medium,Low
8142,nicholasnorton,Twitter,667923,5,0.0986,139.9,0.0283,36698,Medium,Medium,Medium
8143,hevans,Instagram,596155,5,0.0986,496.08,0.0334,12917,Medium,Medium,Medium
8144,zwhite,Twitter,715490,3,0.102,630.47,0.0161,10380,Large,High,Low
8145,xroberts,LinkedIn,965419,4,0.0642,715.37,0.0278,2109,Large,Low,Medium
8146,ruizguy,TikTok,614200,2,0.0642,261.62,0.0152,17208,Medium,Low,Low
8147,georgeconnie,Instagram,575386,1,0.0856,638.08,0.0202,6908,Medium,Medium,Low
8148,michael99,Instagram,429353,2,0.0642,457.25,0.0283,9878,Medium,Low,Low
8149,donaldthompson,LinkedIn,942234,5,0.0834,553.49,0.0138,24314,Large,Low,Medium
8150,coxricardo,LinkedIn,425317,4,0.102,587.97,0.0378,43025,Medium,High,Medium
8151,timothyrandall,Facebook,115254,5,0.0986,103.51,0.0288,22479,Small,Medium,Medium
8152,andradewesley,LinkedIn,883300,1,0.102,516.5,0.0349,39711,Large,High,Low
8153,vvega,TikTok,697524,6,0.0642,985.34,0.0454,26339,Large,Low,High
8154,wendylee,TikTok,454006,2,0.0856,454.63,0.0306,36864,Medium,Medium,Low
8155,wilsonrobert,LinkedIn,11591,2,0.0986,164.09,0.0201,47166,Small,Medium,Low
8156,lrodgers,LinkedIn,320078,5,0.102,877.89,0.0267,1524,Small,High,Medium
8157,meghan87,Instagram,315740,5,0.0834,615.99,0.0329,27433,Small,Low,Medium
8158,patrick36,TikTok,898617,5,0.102,75.54,0.0405,10825,Large,High,Medium
8159,mnolan,Instagram,671379,1,0.0856,57.23,0.0133,8637,Large,Medium,Low
8160,alexandra95,LinkedIn,767833,5,0.0986,528.64,0.0351,17451,Large,Medium,Medium
8161,nancy96,LinkedIn,586202,4,0.0642,754.87,0.0452,48987,Medium,Low,Medium
8162,austingarza,Twitter,534716,4,0.0642,218.95,0.011,10666,Medium,Low,Medium
8163,gene05,Facebook,764338,5,0.0856,250.33,0.0244,18789,Large,Medium,Medium
8164,shannon54,Facebook,980798,2,0.102,96.71,0.0381,36672,Large,High,Low
8165,cooksteven,Instagram,498932,6,0.0986,278.81,0.0416,41703,Medium,Medium,High
8166,zwhite,Instagram,474582,5,0.102,913.44,0.0102,11846,Medium,High,Medium
8167,kaitlyn63,TikTok,212416,7,0.0986,90.45,0.0186,14743,Small,Medium,High
8168,christophermartinez,Twitter,796003,2,0.0986,587.97,0.0112,33967,Large,Medium,Low
8169,tiffanycaldwell,LinkedIn,225173,5,0.0642,713.9,0.0345,16263,Small,Low,Medium
8170,andersonjuan,LinkedIn,431079,5,0.0834,869.07,0.0213,39116,Medium,Low,Medium
8171,andrewgregory,Facebook,123904,5,0.0834,814.78,0.0347,25899,Small,Low,Medium
8172,katherinechristian,Facebook,614411,3,0.0642,810.62,0.0357,31725,Medium,Low,Low
8173,josephjordan,Instagram,71891,6,0.0986,565.07,0.0186,43401,Small,Medium,High
8174,christophermartinez,LinkedIn,301823,6,0.0986,358.78,0.013,24415,Small,Medium,High
8175,ggonzales,Twitter,584242,6,0.0834,933.92,0.0191,3973,Medium,Low,High
8176,brandoncooper,TikTok,313344,2,0.0834,772.9,0.0172,40810,Small,Low,Low
8177,samanthasmith,Facebook,669903,3,0.0642,313.49,0.0497,22815,Large,Low,Low
8178,hughesmatthew,LinkedIn,70391,2,0.0642,514.6,0.0105,35469,Small,Low,Low
8179,qhood,Instagram,785497,6,0.0986,748.28,0.0402,23647,Large,Medium,High
8180,peter15,Twitter,907345,2,0.0856,121.82,0.0241,28470,Large,Medium,Low
8181,jeffrey25,Facebook,137928,4,0.0834,137.36,0.0465,14539,Small,Low,Medium
8182,rmyers,LinkedIn,428588,6,0.0642,494.5,0.0486,19571,Medium,Low,High
8183,elizabethcombs,Facebook,805833,5,0.0834,132.5,0.0326,34361,Large,Low,Medium
8184,elizabeth92,Facebook,538841,3,0.102,780.56,0.0334,2461,Medium,High,Low
8185,sthompson,Facebook,272645,6,0.0642,159.96,0.0144,6264,Small,Low,High
8186,rmcpherson,Instagram,453167,3,0.0642,264.42,0.0391,17875,Medium,Low,Low
8187,lbaldwin,LinkedIn,210211,2,0.0834,998.2,0.0191,23822,Small,Low,Low
8188,michael30,Facebook,298933,6,0.0986,285.16,0.0102,20636,Small,Medium,High
8189,scott25,Facebook,613554,4,0.102,481.13,0.024,32829,Medium,High,Medium
8190,jennifersanchez,Instagram,476856,1,0.102,602.27,0.0416,1406,Medium,High,Low
8191,ujones,Facebook,113564,7,0.0642,637.73,0.0266,9116,Small,Low,High
8192,kanebrenda,Facebook,403660,1,0.0642,991.41,0.0278,8127,Medium,Low,Low
8193,mfreeman,LinkedIn,696589,3,0.0642,298.95,0.0255,19525,Large,Low,Low
8194,gacosta,Twitter,115834,4,0.0642,938.02,0.0457,39663,Small,Low,Medium
8195,smcguire,TikTok,759492,6,0.0834,584.81,0.0181,2527,Large,Low,High
8196,erikthomas,Instagram,858925,4,0.0986,942.87,0.0246,47808,Large,Medium,Medium
8197,paul43,Instagram,563949,4,0.0856,742.39,0.0321,16043,Medium,Medium,Medium
8198,blackwellandrew,Instagram,743909,1,0.102,811.74,0.0166,31054,Large,High,Low
8199,browndarryl,TikTok,10180,7,0.102,612.01,0.0249,3570,Small,High,High
8200,fshaw,Facebook,3460,2,0.0856,81.51,0.019,14771,Small,Medium,Low
8201,daniellelamb,Instagram,361244,4,0.0642,570.51,0.0143,10876,Medium,Low,Medium
8202,kanebrenda,LinkedIn,653062,2,0.0986,664.72,0.0488,25652,Medium,Medium,Low
8203,gabriellashort,Instagram,633047,3,0.102,307.1,0.0207,22076,Medium,High,Low
8204,murphydebbie,Instagram,810603,3,0.102,853.64,0.0427,48652,Large,High,Low
8205,sierrajohnson,TikTok,604391,2,0.0856,868.22,0.018,32073,Medium,Medium,Low
8206,rachelsnyder,Instagram,94819,1,0.0986,973.62,0.0364,49903,Small,Medium,Low
8207,lrodgers,Instagram,717933,6,0.0856,800.44,0.0278,22112,Large,Medium,High
8208,kdavis,LinkedIn,663326,7,0.0834,362.91,0.0448,17702,Medium,Low,High
8209,ahayes,TikTok,684141,4,0.0642,798.0,0.012,49239,Large,Low,Medium
8210,sharonmiller,Facebook,361866,6,0.0986,496.08,0.0124,13949,Medium,Medium,High
8211,pbarrett,Twitter,95051,4,0.102,468.93,0.0318,15484,Small,High,Medium
8212,benjamin31,Instagram,84021,3,0.102,376.23,0.0282,4924,Small,High,Low
8213,zbush,Instagram,357364,6,0.0642,363.0,0.0102,48595,Medium,Low,High
8214,ryanchambers,TikTok,411307,4,0.0856,274.15,0.0364,36648,Medium,Medium,Medium
8215,logan51,Twitter,195579,6,0.102,955.8,0.0245,4092,Small,High,High
8216,sharonmiller,Instagram,484136,6,0.0642,148.83,0.0123,26220,Medium,Low,High
8217,jjones,LinkedIn,180960,2,0.0642,317.31,0.0227,5375,Small,Low,Low
8218,ashley37,TikTok,789957,4,0.0834,913.87,0.044,3618,Large,Low,Medium
8219,tiffanycaldwell,Facebook,501756,3,0.0856,126.13,0.0102,33496,Medium,Medium,Low
8220,scott72,TikTok,85145,5,0.0834,422.61,0.0166,10934,Small,Low,Medium
8221,hlong,Facebook,791051,4,0.0834,955.8,0.0181,6815,Large,Low,Medium
8222,wilsonrobert,TikTok,173838,5,0.0642,985.46,0.0378,16432,Small,Low,Medium
8223,qfisher,Facebook,64407,6,0.0856,913.87,0.0104,32485,Small,Medium,High
8224,cooperpaul,Instagram,583239,1,0.0986,143.89,0.0229,13270,Medium,Medium,Low
8225,hernandezthomas,Instagram,855753,1,0.0642,373.18,0.0453,30842,Large,Low,Low
8226,juarezcassandra,LinkedIn,802684,6,0.0856,511.26,0.0223,1782,Large,Medium,High
8227,nperez,Facebook,524178,4,0.0986,654.96,0.0443,23308,Medium,Medium,Medium
8228,ahayes,Facebook,17507,5,0.0986,993.52,0.0191,34101,Small,Medium,Medium
8229,jamie67,Facebook,84918,6,0.0642,184.52,0.0133,8524,Small,Low,High
8230,katherine30,TikTok,287851,7,0.0856,951.65,0.013,33076,Small,Medium,High
8231,ghall,Twitter,832929,1,0.0856,797.64,0.0167,20923,Large,Medium,Low
8232,coxricardo,LinkedIn,758221,3,0.0642,323.15,0.0286,37141,Large,Low,Low
8233,eugene39,Facebook,552577,7,0.0834,670.27,0.0217,35895,Medium,Low,High
8234,anthonyrobinson,TikTok,10664,2,0.0986,989.55,0.0209,47774,Small,Medium,Low
8235,owensnatalie,LinkedIn,965395,2,0.0986,264.42,0.0108,14912,Large,Medium,Low
8236,allisonpatterson,Twitter,429768,1,0.0834,808.94,0.0172,40790,Medium,Low,Low
8237,yvettepotts,Twitter,838835,4,0.102,798.27,0.0381,25855,Large,High,Medium
8238,robertsanders,Facebook,701595,4,0.0986,878.87,0.0477,38414,Large,Medium,Medium
8239,hbrooks,Instagram,917678,1,0.0986,903.94,0.0393,23415,Large,Medium,Low
8240,mjones,Twitter,607375,2,0.0834,429.58,0.0393,44133,Medium,Low,Low
8241,justin17,LinkedIn,978727,4,0.0834,361.46,0.0304,40714,Large,Low,Medium
8242,amyperez,Instagram,740149,2,0.0986,966.84,0.0331,42398,Large,Medium,Low
8243,yangpamela,Facebook,376226,2,0.0986,810.62,0.0247,44825,Medium,Medium,Low
8244,andrew53,Instagram,496123,4,0.0856,435.65,0.0241,27124,Medium,Medium,Medium
8245,xcruz,Facebook,498652,2,0.0834,743.52,0.0161,9153,Medium,Low,Low
8246,garciakatherine,TikTok,227679,5,0.102,269.7,0.0398,14055,Small,High,Medium
8247,davismichael,Instagram,480402,6,0.0986,982.66,0.0126,47433,Medium,Medium,High
8248,fmolina,LinkedIn,752299,7,0.0856,713.93,0.0272,16012,Large,Medium,High
8249,jennifervaughn,Facebook,303224,5,0.0834,70.91,0.044,2782,Small,Low,Medium
8250,parsonsashley,TikTok,582541,3,0.0834,110.12,0.0301,43976,Medium,Low,Low
8251,ntaylor,Instagram,672853,4,0.102,124.3,0.0105,24667,Large,High,Medium
8252,hardyjames,Twitter,604973,6,0.0856,303.26,0.0398,27113,Medium,Medium,High
8253,zrivers,Twitter,899797,4,0.0834,830.49,0.0361,34025,Large,Low,Medium
8254,grobinson,LinkedIn,55155,1,0.0834,682.58,0.023,13823,Small,Low,Low
8255,melissa08,Facebook,965558,2,0.0642,99.67,0.0149,7393,Large,Low,Low
8256,yhahn,Facebook,703673,1,0.0834,238.14,0.0233,2765,Large,Low,Low
8257,andersonnina,Twitter,118603,6,0.0642,568.9,0.0266,13111,Small,Low,High
8258,shermanjoshua,Facebook,503978,5,0.102,798.0,0.0286,7966,Medium,High,Medium
8259,vanessa81,Instagram,853018,7,0.0642,893.81,0.0239,25683,Large,Low,High
8260,smithtimothy,Facebook,555958,6,0.0642,548.5,0.0425,48333,Medium,Low,High
8261,brian16,Instagram,803993,1,0.0856,504.44,0.0397,14521,Large,Medium,Low
8262,smithkristin,Instagram,658979,3,0.0986,681.75,0.0496,18070,Medium,Medium,Low
8263,jenniferreilly,Facebook,704783,1,0.0834,796.42,0.0216,3843,Large,Low,Low
8264,pamelagonzalez,LinkedIn,250926,6,0.102,187.74,0.0138,39497,Small,High,High
8265,qsmith,LinkedIn,919481,4,0.0642,878.37,0.0186,3978,Large,Low,Medium
8266,tammyhowell,Facebook,989881,2,0.102,265.18,0.0145,4602,Large,High,Low
8267,russellcynthia,TikTok,767927,1,0.0856,321.64,0.0244,36665,Large,Medium,Low
8268,mary46,Facebook,11021,5,0.0986,283.03,0.0343,33458,Small,Medium,Medium
8269,stephanie37,Twitter,240342,5,0.102,616.12,0.0249,5344,Small,High,Medium
8270,kevin83,Facebook,136815,7,0.0856,221.5,0.0286,10246,Small,Medium,High
8271,amberhanson,Instagram,371971,6,0.0834,139.18,0.0177,14051,Medium,Low,High
8272,ricardo38,Facebook,529607,7,0.0834,570.51,0.0283,3766,Medium,Low,High
8273,tjohnson,TikTok,366943,2,0.0856,968.85,0.0304,20922,Medium,Medium,Low
8274,clementsdevin,LinkedIn,16151,1,0.0834,217.72,0.0417,25133,Small,Low,Low
8275,yvettepotts,Facebook,818432,7,0.0642,677.17,0.0245,15306,Large,Low,High
8276,whitedanielle,Twitter,268395,3,0.102,797.64,0.0227,48177,Small,High,Low
8277,graymelinda,TikTok,827501,6,0.0856,783.6,0.0258,32820,Large,Medium,High
8278,kevin83,TikTok,293322,1,0.0642,400.82,0.0424,9401,Small,Low,Low
8279,bondrebecca,Instagram,661328,1,0.0642,51.95,0.0409,14327,Medium,Low,Low
8280,stuartsmith,Instagram,843162,6,0.0642,646.61,0.0235,27953,Large,Low,High
8281,qlopez,Instagram,473036,7,0.102,533.08,0.044,31557,Medium,High,High
8282,ojenkins,TikTok,125344,7,0.0856,993.2,0.0391,3911,Small,Medium,High
8283,gilbertdavid,Instagram,535062,4,0.0856,881.41,0.0196,8975,Medium,Medium,Medium
8284,mtaylor,Facebook,47576,1,0.0856,796.42,0.0332,13707,Small,Medium,Low
8285,ibrock,Facebook,925152,4,0.102,827.63,0.0193,10203,Large,High,Medium
8286,christie73,Instagram,768611,5,0.0642,991.41,0.021,47346,Large,Low,Medium
8287,edwardschristina,Facebook,283311,2,0.0986,61.27,0.0216,36253,Small,Medium,Low
8288,hernandezpatricia,Instagram,745895,5,0.102,938.98,0.0338,27142,Large,High,Medium
8289,cynthiagraham,LinkedIn,785831,3,0.0642,678.02,0.0228,27459,Large,Low,Low
8290,kennedykayla,Facebook,172719,5,0.0856,452.91,0.0156,19321,Small,Medium,Medium
8291,juliepayne,Facebook,905037,1,0.0856,94.05,0.0395,2139,Large,Medium,Low
8292,allen72,Instagram,635425,3,0.102,791.91,0.0153,13471,Medium,High,Low
8293,kimberlymorales,Twitter,517494,6,0.0642,594.15,0.0294,42888,Medium,Low,High
8294,mackeric,Facebook,308953,6,0.102,654.96,0.0213,30518,Small,High,High
8295,hayespamela,Facebook,601818,1,0.0834,948.58,0.0287,43099,Medium,Low,Low
8296,nroberts,LinkedIn,690933,1,0.0986,998.2,0.0287,40465,Large,Medium,Low
8297,aflores,Instagram,559912,1,0.0642,339.15,0.0397,28834,Medium,Low,Low
8298,qthompson,Instagram,562620,7,0.0986,630.77,0.0319,36450,Medium,Medium,High
8299,uclark,TikTok,663111,1,0.0986,135.84,0.0221,9410,Medium,Medium,Low
8300,patrick36,Twitter,509087,2,0.0856,68.93,0.0304,23234,Medium,Medium,Low
8301,kaylasmith,Twitter,112610,6,0.102,958.39,0.0479,13728,Small,High,High
8302,tyleralvarado,Twitter,727296,1,0.0642,942.87,0.04,17033,Large,Low,Low
8303,dunndaniel,LinkedIn,482874,1,0.0986,966.47,0.05,43885,Medium,Medium,Low
8304,krystal64,Twitter,728400,1,0.0834,146.95,0.0397,42343,Large,Low,Low
8305,elaine15,LinkedIn,233081,2,0.102,831.16,0.022,37632,Small,High,Low
8306,wolfejoshua,LinkedIn,325100,2,0.0642,124.3,0.0483,43742,Small,Low,Low
8307,ahayes,Facebook,111602,6,0.0834,597.9,0.0143,6469,Small,Low,High
8308,elizabeth54,Facebook,358392,4,0.0642,572.98,0.0211,39987,Medium,Low,Medium
8309,skinnerjacob,Instagram,229557,6,0.0834,148.83,0.0193,8513,Small,Low,High
8310,xnelson,LinkedIn,715098,5,0.102,573.91,0.0391,17194,Large,High,Medium
8311,jeffreymyers,TikTok,984072,5,0.0834,127.9,0.0259,19000,Large,Low,Medium
8312,duranbrittany,TikTok,700823,4,0.0642,897.3,0.0112,14655,Large,Low,Medium
8313,debbieharris,Facebook,139096,5,0.0834,695.52,0.0267,9924,Small,Low,Medium
8314,ruth02,LinkedIn,430474,1,0.0642,90.45,0.0445,34807,Medium,Low,Low
8315,hayespamela,Instagram,135440,5,0.0642,735.9,0.0393,11368,Small,Low,Medium
8316,awilkins,Twitter,664368,2,0.0856,710.34,0.0492,41461,Medium,Medium,Low
8317,andradewesley,LinkedIn,754051,7,0.0834,902.41,0.0186,19485,Large,Low,High
8318,gonzaleznicholas,Instagram,59756,3,0.0856,905.3,0.0422,4732,Small,Medium,Low
8319,billpage,Instagram,243431,1,0.0986,641.6,0.0443,3308,Small,Medium,Low
8320,barbara57,Facebook,996310,1,0.0642,649.02,0.0465,2147,Large,Low,Low
8321,alyssa15,Facebook,726335,7,0.0642,147.17,0.0385,40947,Large,Low,High
8322,uzhang,LinkedIn,747946,2,0.0642,238.74,0.0192,34709,Large,Low,Low
8323,christopher68,LinkedIn,195262,1,0.0834,386.33,0.0416,1301,Small,Low,Low
8324,charles14,LinkedIn,872461,4,0.0642,94.05,0.0379,9880,Large,Low,Medium
8325,llopez,Facebook,892791,6,0.0986,81.51,0.0427,27783,Large,Medium,High
8326,fullerchristine,TikTok,601326,4,0.102,956.1,0.049,43293,Medium,High,Medium
8327,jaclyn79,Facebook,56922,6,0.0986,123.52,0.0229,5596,Small,Medium,High
8328,jenniferwaller,Facebook,167726,7,0.0986,452.19,0.0176,9301,Small,Medium,High
8329,colemanbrooke,Instagram,840833,2,0.0986,973.44,0.0448,5945,Large,Medium,Low
8330,johnmartinez,LinkedIn,901914,2,0.0642,695.81,0.0466,14548,Large,Low,Low
8331,xgarcia,Twitter,847424,2,0.102,602.27,0.0328,6804,Large,High,Low
8332,christie73,LinkedIn,861190,6,0.0986,500.73,0.0397,12092,Large,Medium,High
8333,williamcoffey,TikTok,431612,3,0.0642,133.68,0.0137,6953,Medium,Low,Low
8334,chenjoseph,Instagram,436708,3,0.0986,262.66,0.0406,4774,Medium,Medium,Low
8335,mauricecalderon,Facebook,70147,4,0.0856,542.96,0.0191,24416,Small,Medium,Medium
8336,qthomas,Facebook,135281,6,0.0834,822.36,0.0192,33930,Small,Low,High
8337,slambert,TikTok,998045,3,0.102,141.99,0.0245,25559,Large,High,Low
8338,diana02,Instagram,581714,5,0.102,558.4,0.0133,5025,Medium,High,Medium
8339,hawkinskelly,Twitter,959616,7,0.102,841.85,0.0247,2653,Large,High,High
8340,ojohnson,Twitter,755496,1,0.0986,602.27,0.0332,9832,Large,Medium,Low
8341,ibrock,Facebook,59943,5,0.0642,753.13,0.028,48649,Small,Low,Medium
8342,tiffany99,TikTok,446801,4,0.0642,396.53,0.0307,12521,Medium,Low,Medium
8343,evanssteven,Instagram,526527,4,0.0986,228.19,0.0112,46841,Medium,Medium,Medium
8344,alexandra95,TikTok,275987,2,0.0986,332.66,0.0275,17244,Small,Medium,Low
8345,carlosholt,TikTok,171074,4,0.0642,969.88,0.0293,28930,Small,Low,Medium
8346,qramos,TikTok,419183,5,0.0986,998.2,0.0137,37301,Medium,Medium,Medium
8347,reidkristine,Instagram,823483,5,0.0986,446.68,0.038,6566,Large,Medium,Medium
8348,allensteven,LinkedIn,345373,2,0.102,474.87,0.0426,28281,Medium,High,Low
8349,qhobbs,LinkedIn,424512,2,0.0642,298.95,0.0239,1322,Medium,Low,Low
8350,alisonrobertson,Facebook,330941,2,0.0986,951.47,0.0339,35592,Small,Medium,Low
8351,debbieharris,Facebook,293224,7,0.0834,334.54,0.0122,38656,Small,Low,High
8352,ahoover,LinkedIn,669954,1,0.0834,132.5,0.0191,9651,Large,Low,Low
8353,barbara57,Facebook,403752,1,0.0986,224.65,0.0385,9908,Medium,Medium,Low
8354,chavezcourtney,LinkedIn,440437,3,0.0834,109.81,0.0389,10024,Medium,Low,Low
8355,davistammy,LinkedIn,674210,6,0.0856,528.64,0.0203,48451,Large,Medium,High
8356,evanssteven,Instagram,501695,1,0.0986,529.18,0.0113,7122,Medium,Medium,Low
8357,davidvaldez,LinkedIn,646517,6,0.0856,150.36,0.0464,34002,Medium,Medium,High
8358,tprice,TikTok,876442,5,0.0834,984.35,0.0352,37608,Large,Low,Medium
8359,dgarza,Facebook,94903,4,0.102,892.99,0.0409,45462,Small,High,Medium
8360,mosleymark,Twitter,300969,5,0.102,742.16,0.0402,27059,Small,High,Medium
8361,fullerchristine,Twitter,873845,6,0.102,728.89,0.0184,30645,Large,High,High
8362,kevingarcia,Facebook,52744,3,0.0642,640.24,0.0386,24675,Small,Low,Low
